Artist	Song	Id	Aard_key	Aard_r	KS_key	KS_r	Trevor_key	Key
Bad Religion	The Answer (Album Version)	TRNXGKG128F4275D71	G major	0.8688658450003279	G major	0.8186988627348838	E minor	G major
Jill Jones	Living For The Weekend	TRNXGNX128F92F4A10	A major	0.7522787260269083	C# minor	0.9242170572727766	E major	E major
Sonny Boy Williamson	Help Me	TRNXGVM128F42B743D	F minor	0.882765114642488	F minor	0.9232904444149689	A- major	F minor
Harry Diboula	Je peux t'attendre (acoustique)	TRNXHWU128F931716F	C major	0.865534081266688	C major	0.9785201179262126	E minor	C major
Brs	Filter Fight	TRNXJUB128EF34FF0E	B- major	0.8727227589261364	B- major	0.7865332909024149	F major	B- major
Barry Mann	Rock And Roll Lullaby (LP Version)	TRNXKEQ12903CC452F	C major	0.8363177346034388	G major	0.9639969882094439	C major	C major
Bread	Aubrey (LP Version)	TRNXKLQ128E078B313	G major	0.8780017870973932	G major	0.8856023669885049	G major	G major
New Order	Blue Monday	TRNXMWZ128E0787D35	D minor	0.6607430967253922	D minor	0.8121102106350142	F major	D minor
Streetwize	La La Means I Love You	TRNXQGR12903CEF348	E minor	0.8563702017100875	D major	0.767680253969533	F# minor	F# minor
Haggard	Hijo De La Luna	TRNXQOG128F92E01F0	C# minor	0.9608072429608345	C# minor	0.8003849572749104	E major	C# minor
Gigi D'Alessio	Non C'E' Vita Da Buttare	TRNXRUR128F42AD318	B minor	0.8601767295182062	F# minor	0.9200021086020327	F# minor	F# minor
Chad Brock	Young Enough To Know It All (Album Version)	TRNXUPX12903CCF2CB	D major	0.8393716542018815	D major	0.9873356116153555	D major	D major
Tina Turner	Private Dancer (16 Bit Digitally Remastered 94)	TRNYBFU128F1466898	G major	0.8883327650233923	G major	0.8403752727955478	E minor	G major
Leonard Bernstein;New York Philharmonic	Morning Mood from Peer Gynt Suite No.1_ Op.46	TRNYDZC128F426D44E	A major	0.833611117325416	E major	0.9259160861095538	E major	E major
Lynyrd Skynyrd	What's Your Name	TRNYEKH128E078F675	D major	0.8626920378592835	D major	0.8145551582540707	G major	D major
Showaddywaddy	Hey Rock And Roll	TRNYIZH128F92D0C2E	A major	0.8486657110212935	A major	0.8469571376409349	F# minor	A major
Artist	Song	Id	Aard_key	Aard_r	KS_key	KS_r	Trevor_key	Trevor_key
Future Loop Foundation	The Sea and The Sky	TRNYKJF128F4285410	C major	0.9536348084114445	G major	0.82847832110212	E minor	E minor
Terence Trent D'Arby featuring Des'Ree	Delicate	TRNYQAI128F426C3C0	F minor	0.8366073895063746	F minor	0.9107272757680436	F minor	F minor
Edmond Leung	Qi You (903 Gig Mark Live)	TRNYSTR128F4263509	B- major	0.9232375932658996	B- major	0.9688213187597519	D minor	B- major
Onyx	Manpower	TRNYVPW128F92CC943	D major	0.8051808814871474	D major	0.9538373800301013	A major	D major
Charlie Byrd	Narváez: Cancion Del Emperador	TRNYXRP128F9312536	E minor	0.9176707556770707	E minor	0.9039377445685686	B minor	E minor
Freddie & The Dreamers	I Understand (auld Lang Syne)	TRNYXVL12903CCD184	F major	0.915207392008641	F major	0.9648507272789065	F major	F major
Dynamic Emotion	Night Alley's With Old Rock'n'Rolla	TRNYXXG128F93072C2	C major	0.8337895626813373	C major	0.8602119588530972	C major	C major
Atlantic Starr	Always (Album Version)	TRNZENS128F1474544	G major	0.9230508561522188	G major	0.9436485592620104	D major	G major
Filewile	Soupa	TRNZFCN128F4269A79	C# minor	0.783480798719845	C# major	0.7100016634614275	G# minor	G# minor
Max Cavalerra	2007	TRNZHYV128F42AABEB	G# minor	0.8858030511758722	E- minor	0.6993664694890895	D# minor	D# minor
Saafi Brothers	Degravitating	TRNZIHX128F42614C8	E- minor	0.8058503116427254	E- minor	0.8848553285552626	B- minor	E- minor
Yo Yo Mundi	Come on Lenin	TRNZJJH128F42320F3	F# minor	0.7722927162193679	C# minor	0.8534544293392381	E major	E major
Debelah Morgan	Dance With Me (LP Version)	TRNZJPC128E078AFE0	G minor	0.8486305049387092	G minor	0.7162714900935292	G minor	G minor
The Spotnicks	Amapola	TRNZLAP128F428CD10	E- minor	0.7311782507743997	E- minor	0.6369454568295336	C# major	E- minor
Human League	"Tell Me When (7"" Edit)"	TRNZQJW128F932B59B	A- major	0.839247227082144	A- major	0.8721490092158701	A- major	A- major
Usual Suspects	Spawn Punch	TRNZSQU128F9332193	B- minor	0.8661963858906091	B- minor	0.955193954969666	F minor	B- minor
The Fortunes	Freedom Comes Freedom Go	TRNZTXX12903CD6B89	G major	0.7527217179019621	G major	0.7883492589678401	G major	G major
Mike Younger	Killin Time	TRNZUDW128EF359ACE	G major	0.9340142980900198	G major	0.8879330799824973	D major	G major
Scottish Chamber Orchestra/Sir Charles Mackerras	Requiem in D Minor K626 - Sequence: Dies irae	TRNZVNR128F42AAA4D	D minor	0.9190208247381486	D minor	0.7972004817645979	D minor	D minor
Max Morath	The Cascades	TRNZWSD128F92F1E6A	C major	0.9226263676825258	C major	0.953908907656881	G major	C major
Dan Fogelberg	Longer	TRNZWZH128F4269921	G major	0.7951708292350836	G major	0.9067307014591104	D minor	G major
V & G-Project	King Of My Castle	TRNZZQA128F425AC74	E- minor	0.8192124753538506	E- minor	0.7768659693128572	C# major	E- minor
Sam and Dave	Hold On I'm Coming	TRNZZRL12903CA76A5	G# minor	0.7582260942029105	G# minor	0.8135390474214051	G# minor	G# minor
Frankie Avalon	Venus	TROACPD12903CB6010	B- major	0.883745247504766	B- major	0.9437330654225048	F major	B- major
Siniestro Total	C'est Chic	TROACYW128F423D2B4	D major	0.8806053652708072	A major	0.8028653776465345	B minor	B minor
Simple Minds	Let There Be Love (Extended Mix)	TROAGJF128F427C0EE	C# major	0.7948637731781829	C# major	0.9212563100152373	G# minor	C# major
Mariah Carey	When I Saw You	TROAGVA128F4263C39	C major	0.8727043701775229	C major	0.9567764410280868	C major	C major
Gigi DAgostino	The Only One	TROAGYH128F4278037	G major	0.8752828688647277	G major	0.9562280518457504	G major	G major
Joshua Redman	I Got You (I Feel Good) (Album Version)	TROAIAB128F931B43A	G major	0.7406691181147687	D major	0.8028976814845692	G major	G major
John Travolta / Olivia Newton-John	You're The One That I Want	TROAIRR128F145FABD	C major	0.8527931421798397	C major	0.8648618887506678	A minor	C major
Santa Esmeralda	Dont Let Me Be Misunderstood (Granite & Sugarman Original Dub)	TROAJMH12903CBB650	A minor	0.9382970047281092	A minor	0.7745958066304972	E minor	A minor
Frederik	Alle Vögel sind schon da - Karaoke	TROAJNM128F92FDD2B	C major	0.9634365636153418	C major	0.8703538709784288	E minor	C major
Sir Thomas Beecham/Royal Philharmonic Orchestra	I. Daybreak - Dance from Florida Suite RTVI/1 (2001 Digital Remaster)	TROANLI128F425B9E8	A major	0.9234540706645037	A major	0.9486684960498641	C# minor	A major
Screamin' Rachael	Dont Make Me Lonely (Radio Mix)	TROARFJ128F4290BD2	F minor	0.7844829868362662	C major	0.7640325565305806	C minor	C minor
Creedence Clearwater Revived	Who'll Stop The Rain	TROARZP128F930DC56	G major	0.8177784679012093	G major	0.9638553950168087	D major	G major
Pulsedriver	Peace	TROAXKI128F931F2E9	D minor	0.8695971375110644	A minor	0.7697696463098826	A minor	A minor
Craig David	Hot Stuff (Let's Dance)	TROAXUL128F422EC49	B- minor	0.7664545867833186	E- major	0.7615941037402262	A- major	A- major
Sonora Santanera	Perfume de Gardenias (Con Alejandro Fernandez)	TROAYPE128F92DD2F4	E minor	0.8778236833025854	G major	0.8571218186628847	E minor	E minor
Lynn Anderson	Rose Garden	TROAZFJ12903CF099D	C major	0.949348363510578	C major	0.8537193303909086	C major	C major
Alice In Chains	No Excuses	TROAZVW128F4279319	E- major	0.692352430078495	B- major	0.8309424676312502	C minor	C minor
Herman's Hermits	Something's Happening	TROBBZB128F935F999	A major	0.7610216526146881	A major	0.7871212845961078	D major	A major
Meat vs. Einzelkind	Bonus Beats	TROBDWH128F426CC65	F# minor	0.7738593435625655	C# minor	0.94467712554785	E major	E major
Luis Miguel	Romance Medley No Me Platiques Más_ No Sé Tú_ La Puerta_ La Barca_ Inolvidable	TROBEGU128F423D24C	B- major	0.9168331240482473	B- major	0.9654546067918119	F major	B- major
Future Prophecy	Indra	TROBFHJ128F9306C25	B minor	0.8409903140659337	F# minor	0.8704986634775079	F# minor	F# minor
Andrew Gold	Rocky Raccoon	TROBGWS128F9329A59	C major	0.8913015547679686	G major	0.8664038664541014	A minor	A minor
By The Tree	I Will Follow You (LP Version)	TROBNQM128F1484296	C major	0.8857670512429338	C major	0.908861131814293	G minor	C major
Riot	Buried Alive (Tell Tale Heart)	TROBQRS12903CB9E29	C major	0.8363177346034388	G major	0.9639969882094439	C major	C major
Expose	More Than This	TROBSZW12903CDE57B	E- minor	0.756122411317154	E- minor	0.8519210860047433	D# minor	E- minor
Natalie Merchant	Life Is Sweet (LP Version)	TROBUZG128F1482B90	B major	0.9107968822693927	B major	0.9575643025815173	D# minor	B major
Fabio Concato	Troppo Vento	TROBWON128F92FCE74	B major	0.8215632034468928	B major	0.9266313417860776	B major	B major
Lichtensteiner	Ich war noch niemals in New York	TROCCXX128F92EF2C6	G major	0.8885183275650919	G major	0.9117413387829396	D major	G major
Vik	Boxer	TROCFCH128F9318609	B- minor	0.8661963858906091	B- minor	0.955193954969666	F minor	B- minor
Ambrosia	Holdin' On To Yesterday (Album Version)	TROCJVJ128F1474532	B minor	0.838247685698815	B minor	0.9362029408675733	B minor	B minor
Jackson Browne	The Naked Ride Home (LP Version)	TROCJWI12903CE74E1	C# major	0.9085027401544332	C# major	0.9482543923252068	A- major	C# major
Kamui	Victory (Virus Inc. Mix)	TROCKFQ128F429E6F7	B- minor	0.8127312863575419	F minor	0.7908030458421408	D- major	D- major
ZZ Top	Just Got Paid	TROCLTL12903CF47BA	A minor	0.6796131221600137	E minor	0.7384218975686371	D major	D major
Leandro and Leonardo	Eu Sou Desejo Você É Paixão ( Right Here Waiting )	TROCLUC128F424323D	C major	0.9126701538363746	C major	0.9005757152329106	E minor	C major
Dr Jazz	Dear Daddy	TROCOUB12903D119F3	D minor	0.924654119735509	D minor	0.7666957435552438	A minor	D minor
Ocean Colour Scene	Won't Get Grazed	TROCPVE128F147099B	C major	0.9248705998180096	C major	0.9841227845732297	C major	C major
Oasis	The Importance Of Being Idle	TROCSFR128E0793443	A minor	0.8870082857163358	A minor	0.9321596474671197	E minor	A minor
2Pac	How Do You Want It	TROCUEW128F429C1D1	B- minor	0.6369132548759923	E- minor	0.7078945945418478	B- minor	B- minor
Mocedades	Como Un Nombre	TROCUKX128F4299474	A- major	0.9097659150900936	A- major	0.9633668689205518	E- major	A- major
Maná	Huele a tristeza	TROCZTE128F42886BE	C major	0.8139956649581358	C major	0.9164972169159563	C major	C major
Gene Watson	My Eyes Are On the Prize	TRODCNY12903CF232A	F major	0.9202493482889686	C major	0.8679717168262928	F major	F major
Lazard	Your Heart keeps Burning	TRODCTY128F424EBD2	A- major	0.7347970971889671	C minor	0.9277172417160054	C minor	C minor
Sandy Lam	Zhi Zhi Huan You Ni	TRODDRO128F428A836	E major	0.9036737373030215	E major	0.9868314680840858	E major	E major
Panpipes	SOS	TRODDSD128F92CB720	F major	0.7805113665235437	F major	0.9445829645178518	A minor	F major
U2	Party Girl	TRODDXR128F4277C59	B- minor	0.8326232300092414	B- minor	0.7682229698637523	F minor	B- minor
Plastic Boy	A New Life	TRODEUM128F92D58D3	E- minor	0.836383610857014	A- major	0.6863030582764726	B- minor	B- minor
State Of The Heart	Careless Whisper	TRODGMM128F14697D4	G minor	0.8722690842956538	D minor	0.8879644330806716	A minor	A minor
Rosana	Pa Ti No Estoy	TRODJLN12903CFE7D9	C# minor	0.857319521596277	G# minor	0.8131843678556138	E major	E major
Shlomi Aber	Moods Feat. Lemon (Valentino Kanzyani Remix)	TRODJMU128F429CE23	D major	0.7513424742248147	A major	0.840725192443024	A major	A major
2Play	Morning Dance	TRODMAF128F14A2303	F major	0.853882308314527	F major	0.933970197529432	C minor	F major
Elton John	Sad Songs (Say So Much)	TRODNCQ128EF342E37	C major	0.9111318874525645	C major	0.9613305118318375	C major	C major
Toby Keith	Who's That Man	TRODPKT128F4242DD4	D major	0.8700651978648339	D major	0.9610457534988532	A major	D major
Mariano Yanani	Save Me	TRODSEI128F426949E	G major	0.9132970948359005	G major	0.9179368139954347	D minor	G major
La Sonrisa De Julia	Mi Ventana Al Mar	TRODVIA128F92D73E8	B minor	0.8700459872037112	B minor	0.9093296783041256	D major	B minor
John Williams	Concerto No. 2 in E Major for Violin and Orchestra_ BWV 1042/I. Allegro	TRODWIO128F4269F06	E major	0.9258514976220996	B major	0.8578745817631545	E major	E major
Samantha Mumba	Gotta Tell You	TRODWMM128E079338A	C minor	0.9106943613237614	C minor	0.8548931832620632	C minor	C minor
Bata Illic	Meine Schuhe_ Deine Schuhe	TRODXUN12903CB67F8	E- minor	0.6605509454658242	B- minor	0.7686142576938502	A- major	A- major
SIL	Dirty Windows (Chocolate Puma RMX)	TRODYXN12903CC225E	F# minor	0.7738593435625655	C# minor	0.94467712554785	E major	E major
Electro All-Stars	Enjoy The Silence (as made famous by Depeche Mode)	TROEEFY128F9301D68	A- major	0.8554045637268837	C minor	0.8988497058676622	C minor	C minor
Madonna	Beautiful Stranger	TROEEIY12903CCF25A	F# major	0.7936804468538361	C# major	0.8692633601719854	G# minor	G# minor
Mc Sar	Automatic Lover (Call for Love)	TROEESN12903CF26AB	C minor	0.6192041536317086	F minor	0.5439092497904663	G minor	G minor
Georgia Satellites	Keep Your Hands To Yourself (LP Version)	TROEFEC128E078AF33	D major	0.7213608217691644	A major	0.9122274869533935	E minor	E minor
Neal McCoy	Completely (LP Version)	TROEFOI12903C9E856	F major	0.8594528604181038	A minor	0.8798468297623844	C major	C major
The Cars	Tonight She Comes (LP Version)	TROEGUU128F1494363	F major	0.9305509866572018	F major	0.92143373130163	F major	F major
Joe Cocker	Tonight	TROEHUL128F145D6F3	F major	0.851833906216276	F major	0.9245203931720019	C major	F major
Mannheim Steamroller	Wassail_ Wassail	TROEIDK12903CCC880	C major	0.8582810708371632	C major	0.9616141699937606	G major	C major
Lionel Rogg	Prelude And Fugue In E Minor BWV 533 : Fugue	TROEIGT12903C980C2	E minor	0.9147894014133245	E minor	0.8494472549973865	B minor	E minor
Shola Ama	You're The One I Love [C&J Original Edit]	TROEJEY128F4276843	G# minor	0.8597788846127835	G# minor	0.7074257674412059	D# minor	G# minor
Martha Reeves	Dancing In the Street	TROELTQ12903CD9ECB	E major	0.8366654171501677	E major	0.889941743137206	G# minor	E major
Dougal / Gammer	Boing!	TROELXZ12903CC6A6B	C major	0.7451854529137042	G major	0.9287737073829999	G major	G major
Creedence Clearwater Revival	Down On The Corner	TROEMTP128F4287B7A	C major	0.8897818194648138	C major	0.9686033562068361	C major	C major
Billy Gilman	Some Things I Know	TROEPHT128F4264922	F major	0.8987523597618785	F major	0.9826186720230973	F major	F major
Los Inhumanos	Que Difícil Es Hacer El Amor En Un Simca 1000	TROEPWS128F429A772	C major	0.8761451981461222	C major	0.9689018592372939	C major	C major
Kelly Clarkson	Behind These Hazel Eyes	TROEPXK128F42AF3D4	D major	0.792726996185481	A major	0.7506034791965379	E minor	E minor
Di Leva	Allt Jag Minns	TROERHG128F4296CDD	A major	0.8963057904090216	A major	0.9044958864908188	B minor	A major
Pink Floyd	Brain Damage	TROESOI128F1478DCC	G major	0.8281236252746939	D major	0.9482690215228685	D major	D major
Edison Lighthouse	San Francisco	TROETUD128EF34A5F8	E minor	0.8558009808683692	G major	0.8226893290538597	G major	G major
Artist	Song	Id	Aard_key	Aard_r	KS_key	KS_r	Trevor_key	Trevor_key
Benzion Witler	Mit Giche Trit	TROEUZN128F4277797	G major	0.9231308059262927	D major	0.8911201284599922	G major	G major
Airliner	Happiness	TROEVBL12903CB632F	C major	0.9495781029665301	C major	0.9586683619413305	E minor	C major
The Animals	The House Of The Rising Sun	TROEVOE128F9359DF2	A minor	0.8922585152025666	A minor	0.9559176610640262	A minor	A minor
Megadeth	Angry Again	TROEVTC128F92D4A57	E- minor	0.7250451258741649	E- minor	0.9046404177605474	C# major	E- minor
András Schiff	Schumann : Arabeske in C major Op.18	TROEWOB128F42559ED	C major	0.9122000270389444	C major	0.898095571025314	G major	C major
Beatles Tribute	Ticket To Ride	TROEWTY128F4248A30	A major	0.8094700965546348	A major	0.9420459518128264	A major	A major
House Of Heroes	Ghost (Album Version)	TROEZDB128F932C147	D major	0.7295763104309408	A major	0.8887711729613783	A major	A major
Hungarian State Opera Orchestra_ Radio-Symphonie-Orchester Berlin_ Andras Mihály & Roberto Paternost	Tosca: E Lucevan Le Stelle (Puccini)	TROEZXI128F423315E	B minor	0.8472586286573118	B minor	0.88274155413215	F# minor	B minor
		Series([], Name: Id, dtype: object)	G minor	0.9038029069789861	G minor	0.8947249228864683	B- major	G minor
Marco Masini	Lungomare	TROFFYZ128F429262A	D major	0.8720722340233108	A major	0.881421452757907	G major	G major
Wrinkle Neck Mules	17 Miles of Bourbon	TROFMUH128F429BA0E	G major	0.8549231514729047	G major	0.9619047248133871	G major	G major
The Mamas & The Papas	California Dreamin'	TROFNGJ128F429D84A	C# minor	0.8598522389937383	G# minor	0.749963021235226	E major	E major
Freddie Mercury	Made In Heaven (2000 Digital Remaster)	TROFXYD128F146055D	F minor	0.738087191369095	A- major	0.7821883925053227	A- major	A- major
Helena Paparizou	Treli Kardia (Crazy Heart)	TROFYAD128F42A381B	F minor	0.7844829868362662	C major	0.7640325565305806	C minor	C minor
Béla Banfalvi_ Budapest Strings	Concerto f-moll_ op. 8_ Nr. 4_ RV 297: Largo	TROFYZU128F92FF51D	E- major	0.794339976121676	B- major	0.9426488291225725	E- major	E- major
Doug Kershaw	The Sooner I Go (LP Version)	TROGAAL128F14A270E	G major	0.885558761271268	G major	0.9641476878109381	D major	G major
Lou Bega	Mambo No. 5 (A Little Bit Of...)	TROGFKO128F425D721	B- major	0.7641096105338144	B- major	0.8651081819676248	F minor	B- major
Moonspell	Mephisto	TROGHCY12903CFEA5E	A minor	0.7402392785819627	A minor	0.8775213069263392	A minor	A minor
Los Del Sol	La Cucaracha	TROGHPO128F932D098	E major	0.7274061802018984	B major	0.730490576475626	E major	E major
Martha Argerich	Kinderszenen (Scenes from Childhood) Op. 15: 8. Am Kamin (By the Fireside)	TROGMVI128F4269977	F major	0.9110079771782702	F major	0.8730110812404794	C major	F major
John Mellencamp	Like A Rolling Stone	TROGQRJ128F9340C7C	C major	0.8846492138759698	C major	0.8765667877240017	C major	C major
Goldfrapp	Rocket (Tiësto Remix)	TROGSHU12903CAF980	C major	0.8250837252292764	C major	0.8080769325633895	F major	C major
Enrique Iglesias	Hero	TROGWMB128E07928B9	G major	0.8433909687467186	G major	0.9668021704301712	G major	G major
CREMATORY	Perils Of The Wind	TROGXWX128F4256EA7	F minor	0.8694699722677737	C minor	0.8577004542852216	A- major	A- major
The Drifters	Let's Get It On	TROHCQJ128F9335BBC	E- major	0.884526626827266	B- major	0.9154674603394615	B- major	B- major
Robbie Rivera vs. Billy Paul W.	Sex (Filterheadz Remix)	TROHEWI128F428B829	C# major	0.6902907963774167	C# major	0.7968199689278915	D- major	C# major
New London Fire	Gremlin In The Machine	TROHGBF128F423937F	F# major	0.815369094234879	C# major	0.9503929984568257	G# minor	G# minor
Yeah Yeah Yeahs	Skeletons	TROHHFF12903CC6E0D	G major	0.920279030457571	G major	0.8776849575961331	G major	G major
Ace Cannon	Rhinestone Cowboy	TROHHWY128F9331304	C major	0.8552411799705916	C major	0.9824983781597224	G major	C major
